rat_ID,rat_name,detail,Freq,Dur,dB,dprime,Rxn,line,genotype,sex
184,BP2,Mixed,0,100,70,3.11352043382509,161.347056741842,Fmr1-LE,WT,M
184,BP2,Mixed,0,100,80,3.12391780703392,122.846278323637,Fmr1-LE,WT,M
184,BP2,Mixed,0,300,20,1.60498602885061,475.530622644254,Fmr1-LE,WT,M
184,BP2,Mixed,0,300,30,3.03293241939632,227.460642030723,Fmr1-LE,WT,M
184,BP2,Mixed,0,300,40,3.04083201153032,195.581352855437,Fmr1-LE,WT,M
184,BP2,Mixed,0,300,50,3.11202663033559,179.232372049247,Fmr1-LE,WT,M
184,BP2,Mixed,0,300,60,3.11649577748195,154.669421318143,Fmr1-LE,WT,M
184,BP2,Mixed,0,300,70,3.11573099428146,152.494776809456,Fmr1-LE,WT,M
184,BP2,Mixed,0,300,80,3.12684263857892,119.095169564364,Fmr1-LE,WT,M
184,BP2,Alone,0,50,10,0.239288958942696,1390.98310714286,Fmr1-LE,WT,M
181,BP3,Alone,0,50,10,-0.177239385104902,916.438583333333,Fmr1-LE,KO,M
182,BP5,Alone,0,50,10,0.0773388627329494,823.219416666667,Fmr1-LE,KO,M
183,LP1,Alone,0,50,10,0.0959388123030249,999.856229166667,Fmr1-LE,KO,M
184,BP2,Alone,0,50,15,0.00785650814258643,801.08361025641,Fmr1-LE,WT,M
184,BP2,Alone,0,50,25,1.69394714121431,327.213145395469,Fmr1-LE,WT,M
184,BP2,Alone,0,50,35,2.98690613534475,216.075294733045,Fmr1-LE,WT,M
184,BP2,Alone,0,50,45,3.32045078172466,196.780277185403,Fmr1-LE,WT,M
181,BP3,Alone,0,50,15,-0.128641728001418,672.004816666667,Fmr1-LE,KO,M
181,BP3,Alone,0,50,25,1.26686215564686,534.361400448934,Fmr1-LE,KO,M
181,BP3,Alone,0,50,35,3.22051323207664,379.895127940702,Fmr1-LE,KO,M
181,BP3,Alone,0,50,45,3.59664849465376,391.8858864903,Fmr1-LE,KO,M
185,BP4,Alone,0,50,20,0.190633676313958,712.335773511057,Fmr1-LE,WT,M
185,BP4,Alone,0,50,30,2.34022572122037,329.849219902774,Fmr1-LE,WT,M
185,BP4,Alone,0,50,40,2.81466055447484,293.094188409077,Fmr1-LE,WT,M
185,BP4,Alone,0,50,50,3.01368467336576,257.793764821659,Fmr1-LE,WT,M
185,BP4,Alone,0,50,60,3.00869955797786,257.795371429153,Fmr1-LE,WT,M
185,BP4,Alone,0,50,70,3.01517926876776,244.689955593611,Fmr1-LE,WT,M
185,BP4,Alone,0,50,80,3.04068131387724,204.213989771424,Fmr1-LE,WT,M
182,BP5,Alone,0,50,15,-0.33340033976313,767.013458333334,Fmr1-LE,KO,M
182,BP5,Alone,0,50,25,0.674780377438144,556.621632936508,Fmr1-LE,KO,M
182,BP5,Alone,0,50,35,2.70446530514212,342.142971316425,Fmr1-LE,KO,M
182,BP5,Alone,0,50,45,3.42238492748805,326.125706179138,Fmr1-LE,KO,M
183,LP1,Alone,0,50,15,0.147891755606559,957.088566137566,Fmr1-LE,KO,M
183,LP1,Alone,0,50,25,0.92951664134279,542.71330297619,Fmr1-LE,KO,M
183,LP1,Alone,0,50,35,2.66085688699788,325.554296008869,Fmr1-LE,KO,M
183,LP1,Alone,0,50,45,3.51678178969877,293.257045359604,Fmr1-LE,KO,M
186,LP2,Mixed,0,50,20,1.05918949465472,871.041617707293,Fmr1-LE,WT,M
186,LP2,Mixed,0,50,30,2.42980843504589,380.278721138515,Fmr1-LE,WT,M
186,LP2,Mixed,0,50,40,2.73948701825082,321.227197395289,Fmr1-LE,WT,M
186,LP2,Mixed,0,50,50,2.95779596782879,298.345497580851,Fmr1-LE,WT,M
186,LP2,Mixed,0,50,60,2.95779596782879,280.413266851286,Fmr1-LE,WT,M
186,LP2,Mixed,0,50,70,2.95274184741811,269.674805573593,Fmr1-LE,WT,M
186,LP2,Mixed,0,50,80,2.97731998897781,193.94160078976,Fmr1-LE,WT,M
186,LP2,Mixed,0,100,20,1.15345682922316,570.802764403118,Fmr1-LE,WT,M
186,LP2,Mixed,0,100,30,2.69989363197051,320.528445606053,Fmr1-LE,WT,M
186,LP2,Mixed,0,100,40,2.87345036237258,266.242148165805,Fmr1-LE,WT,M
186,LP2,Mixed,0,100,50,2.91192350995315,284.243997125668,Fmr1-LE,WT,M
186,LP2,Mixed,0,100,60,2.955176219501,264.248213422117,Fmr1-LE,WT,M
186,LP2,Mixed,0,100,70,2.95295587591547,236.384445667813,Fmr1-LE,WT,M
186,LP2,Mixed,0,100,80,2.97110771127842,156.383348805633,Fmr1-LE,WT,M
186,LP2,Mixed,0,300,20,1.91320066430823,474.200065749635,Fmr1-LE,WT,M
186,LP2,Mixed,0,300,30,2.86471613448751,283.088803566042,Fmr1-LE,WT,M
186,LP2,Mixed,0,300,40,2.86226391037008,258.309041456583,Fmr1-LE,WT,M
186,LP2,Mixed,0,300,50,2.96285008823948,242.66562100522,Fmr1-LE,WT,M
186,LP2,Mixed,0,300,60,2.96343486922665,244.657019964349,Fmr1-LE,WT,M
186,LP2,Mixed,0,300,70,2.96062974465395,225.720429790553,Fmr1-LE,WT,M
186,LP2,Mixed,0,300,80,2.97434464532095,152.761282625272,Fmr1-LE,WT,M
180,BP1,Alone,0,50,80,3.18666014965177,125.992370856943,Fmr1-LE,KO,M
187,BP6,Alone,0,100,20,0.632234708937422,453.961754469899,Fmr1-LE,WT,M
187,BP6,Alone,0,100,30,2.53447721055454,222.073711045811,Fmr1-LE,WT,M
187,BP6,Alone,0,100,40,2.83267296979289,183.289162797097,Fmr1-LE,WT,M
187,BP6,Alone,0,100,50,2.81272001029033,162.672167521242,Fmr1-LE,WT,M
187,BP6,Alone,0,100,60,2.89396149327841,142.951200066277,Fmr1-LE,WT,M
187,BP6,Alone,0,100,70,2.89580489891248,122.627568343922,Fmr1-LE,WT,M
187,BP6,Alone,0,100,80,2.94058392079481,88.9757591178754,Fmr1-LE,WT,M
185,BP4,Alone,0,50,10,0.00205833641200331,937.943642045454,Fmr1-LE,WT,M
186,LP2,Mixed,0,50,10,0.532100663986281,1052.0676,Fmr1-LE,WT,M
186,LP2,Mixed,0,100,10,0.71852789959501,829.295055555556,Fmr1-LE,WT,M
186,LP2,Mixed,0,300,10,0.89165057059758,1185.93861111111,Fmr1-LE,WT,M
181,BP3,Mixed,0,50,20,0.314935346921079,957.373534722222,Fmr1-LE,KO,M
181,BP3,Mixed,0,50,30,2.05203998247506,453.992950036808,Fmr1-LE,KO,M
181,BP3,Mixed,0,50,40,3.28816128385493,416.3626522828,Fmr1-LE,KO,M
181,BP3,Mixed,0,50,50,3.4772585365927,410.298305280788,Fmr1-LE,KO,M
181,BP3,Mixed,0,50,60,3.41722690712913,418.367072352511,Fmr1-LE,KO,M
181,BP3,Mixed,0,50,70,3.4261555738436,401.271969074647,Fmr1-LE,KO,M
181,BP3,Mixed,0,50,80,3.4645130191007,389.027294884819,Fmr1-LE,KO,M
181,BP3,Mixed,0,100,20,0.200578168154272,929.632257407408,Fmr1-LE,KO,M
181,BP3,Mixed,0,100,30,2.8532382603596,408.387845950944,Fmr1-LE,KO,M
181,BP3,Mixed,0,100,40,3.32406426895661,405.280945699113,Fmr1-LE,KO,M
181,BP3,Mixed,0,100,50,3.50471259778394,441.098271137198,Fmr1-LE,KO,M
181,BP3,Mixed,0,100,60,3.44696536385105,379.636038566869,Fmr1-LE,KO,M
181,BP3,Mixed,0,100,70,3.444612641869,412.683325126132,Fmr1-LE,KO,M
181,BP3,Mixed,0,100,80,3.49596576491364,389.481808608531,Fmr1-LE,KO,M
181,BP3,Mixed,0,300,20,0.691452045712744,673.585325036075,Fmr1-LE,KO,M
181,BP3,Mixed,0,300,30,3.33820696664868,405.410405530882,Fmr1-LE,KO,M
181,BP3,Mixed,0,300,40,3.3727008001628,386.470104669507,Fmr1-LE,KO,M
181,BP3,Mixed,0,300,50,3.51088985606367,383.958603476283,Fmr1-LE,KO,M
181,BP3,Mixed,0,300,60,3.5080604311202,405.958555728032,Fmr1-LE,KO,M
181,BP3,Mixed,0,300,70,3.50471259778394,408.166267014486,Fmr1-LE,KO,M
181,BP3,Mixed,0,300,80,3.50077881386037,398.595036652292,Fmr1-LE,KO,M
182,BP5,Mixed,0,50,20,0.132302693281799,1108.36718518519,Fmr1-LE,KO,M
182,BP5,Mixed,0,50,30,1.82382504507572,448.793882778829,Fmr1-LE,KO,M
182,BP5,Mixed,0,50,40,2.97083358237812,368.947168803041,Fmr1-LE,KO,M
182,BP5,Mixed,0,50,50,3.11209848606331,341.090672160733,Fmr1-LE,KO,M
182,BP5,Mixed,0,50,60,3.16776127654034,348.188659622402,Fmr1-LE,KO,M
182,BP5,Mixed,0,50,70,3.2030430221463,347.886512692884,Fmr1-LE,KO,M
182,BP5,Mixed,0,50,80,3.30211361635195,274.65068944036,Fmr1-LE,KO,M
182,BP5,Mixed,0,100,20,0.209766411480276,886.251611111111,Fmr1-LE,KO,M
182,BP5,Mixed,0,100,30,2.54311542670748,373.625364022384,Fmr1-LE,KO,M
182,BP5,Mixed,0,100,40,3.08397514173739,331.828922473558,Fmr1-LE,KO,M
182,BP5,Mixed,0,100,50,3.19339419400928,368.522848319328,Fmr1-LE,KO,M
182,BP5,Mixed,0,100,60,3.3111696418323,316.724937641469,Fmr1-LE,KO,M
182,BP5,Mixed,0,100,70,3.22541325613405,329.442495730994,Fmr1-LE,KO,M
182,BP5,Mixed,0,100,80,3.3022877678657,288.554762361326,Fmr1-LE,KO,M
182,BP5,Mixed,0,300,20,0.606384259608658,590.2173375,Fmr1-LE,KO,M
182,BP5,Mixed,0,300,30,3.03334289194861,340.088213914358,Fmr1-LE,KO,M
182,BP5,Mixed,0,300,40,3.23070230788699,325.154849006377,Fmr1-LE,KO,M
182,BP5,Mixed,0,300,50,3.30296751679533,317.663051002752,Fmr1-LE,KO,M
182,BP5,Mixed,0,300,60,3.30896639446357,306.634823058996,Fmr1-LE,KO,M
182,BP5,Mixed,0,300,70,3.30374210272327,298.739797031304,Fmr1-LE,KO,M
182,BP5,Mixed,0,300,80,3.29935955714104,272.031581446186,Fmr1-LE,KO,M
187,BP6,Alone,0,100,10,-0.356558335881204,1173.63718333333,Fmr1-LE,WT,M
185,BP4,Alone,0,50,15,-0.140002818351372,750.4444,Fmr1-LE,WT,M
185,BP4,Alone,0,50,25,1.40607185783912,357.6374,Fmr1-LE,WT,M
185,BP4,Alone,0,50,35,2.02454751598182,276.461,Fmr1-LE,WT,M
185,BP4,Alone,0,50,45,2.02454751598182,294.042923076923,Fmr1-LE,WT,M
183,LP1,Mixed,0,50,20,0.037045852519722,883.396911111111,Fmr1-LE,KO,M
183,LP1,Mixed,0,50,30,1.86934140452644,420.428849375162,Fmr1-LE,KO,M
183,LP1,Mixed,0,50,40,2.58655101567076,337.948738290876,Fmr1-LE,KO,M
183,LP1,Mixed,0,50,50,2.9062480002058,287.058588579754,Fmr1-LE,KO,M
183,LP1,Mixed,0,50,60,2.78026776976219,279.294050114885,Fmr1-LE,KO,M
183,LP1,Mixed,0,50,70,2.80416804984008,294.316681737846,Fmr1-LE,KO,M
183,LP1,Mixed,0,50,80,2.94303375447623,323.169503260281,Fmr1-LE,KO,M
183,LP1,Mixed,0,100,30,2.53648945918796,368.521856462982,Fmr1-LE,KO,M
183,LP1,Mixed,0,100,40,2.70610316021662,295.458013794539,Fmr1-LE,KO,M
183,LP1,Mixed,0,100,50,2.74959308137392,289.028912705628,Fmr1-LE,KO,M
183,LP1,Mixed,0,100,60,2.85039580166331,293.537431960956,Fmr1-LE,KO,M
183,LP1,Mixed,0,100,70,2.96162789384773,287.421288176407,Fmr1-LE,KO,M
183,LP1,Mixed,0,100,80,3.20699173398547,243.75255379603,Fmr1-LE,KO,M
183,LP1,Mixed,0,300,20,0.395323030535048,588.046951666667,Fmr1-LE,KO,M
183,LP1,Mixed,0,300,30,2.83302009323318,322.13662230686,Fmr1-LE,KO,M
183,LP1,Mixed,0,300,40,3.06303518343742,267.552005844156,Fmr1-LE,KO,M
183,LP1,Mixed,0,300,50,3.07476200424077,259.456962040043,Fmr1-LE,KO,M
183,LP1,Mixed,0,300,60,3.0030850884619,274.008089113387,Fmr1-LE,KO,M
183,LP1,Mixed,0,300,70,3.04064227228795,242.490423994339,Fmr1-LE,KO,M
183,LP1,Mixed,0,300,80,3.1194929474245,232.373819642857,Fmr1-LE,KO,M
186,LP2,Mixed,0,50,15,0.280436199790341,1148.44546666667,Fmr1-LE,WT,M
186,LP2,Mixed,0,50,25,1.15805637126105,525.359772727273,Fmr1-LE,WT,M
186,LP2,Mixed,0,50,35,2.36361568725895,270.663912820513,Fmr1-LE,WT,M
186,LP2,Mixed,0,50,45,2.36361568725895,314.25217948718,Fmr1-LE,WT,M
186,LP2,Mixed,0,100,15,0.691014028023571,819.465341269841,Fmr1-LE,WT,M
186,LP2,Mixed,0,100,25,1.23377304783045,345.509881818182,Fmr1-LE,WT,M
186,LP2,Mixed,0,100,35,2.34802991472059,306.000815934066,Fmr1-LE,WT,M
186,LP2,Mixed,0,100,45,2.36361568725895,272.189005128205,Fmr1-LE,WT,M
186,LP2,Mixed,0,300,15,1.15805637126105,975.322712121212,Fmr1-LE,WT,M
186,LP2,Mixed,0,300,25,2.38057471336919,350.511714285714,Fmr1-LE,WT,M
186,LP2,Mixed,0,300,35,2.38057471336919,294.726285714286,Fmr1-LE,WT,M
186,LP2,Mixed,0,300,45,2.38057471336919,264.261597619048,Fmr1-LE,WT,M
183,LP1,Mixed,0,100,20,0.167158931419011,578.259825,Fmr1-LE,KO,M
180,BP1,Alone,0,50,15,0.0619264969942232,807.996,Fmr1-LE,KO,M
180,BP1,Alone,0,50,25,0.731751913293647,443.665944078947,Fmr1-LE,KO,M
180,BP1,Alone,0,50,35,2.40479083965459,178.261335470086,Fmr1-LE,KO,M
180,BP1,Alone,0,50,45,2.41251770722298,165.873444444444,Fmr1-LE,KO,M
184,BP2,Mixed,0,50,10,0.153469334652641,1189.2135,Fmr1-LE,WT,M
184,BP2,Mixed,0,100,10,-0.158731859617598,1190.31733333333,Fmr1-LE,WT,M
181,BP3,Mixed,0,50,10,0.141027071366474,678.39875,Fmr1-LE,KO,M
181,BP3,Mixed,0,100,10,0.339628784667662,1279.678,Fmr1-LE,KO,M
181,BP3,Mixed,0,300,10,0.0688342165898578,1213.41475,Fmr1-LE,KO,M
182,BP5,Mixed,0,50,10,-0.102165976563932,835.003,Fmr1-LE,KO,M
182,BP5,Mixed,0,100,10,-0.102165976563932,1504.8995,Fmr1-LE,KO,M
182,BP5,Mixed,0,300,10,0.439586998203392,466.726083333333,Fmr1-LE,KO,M
184,BP2,Mixed,0,300,10,-0.420730310559066,624.941,Fmr1-LE,WT,M
187,BP6,Alone,0,100,15,0.279806693640143,945.6014,Fmr1-LE,WT,M
187,BP6,Alone,0,100,25,0.999117740439183,337.90156,Fmr1-LE,WT,M
187,BP6,Alone,0,100,35,2.10907114933033,196.367235294118,Fmr1-LE,WT,M
187,BP6,Alone,0,100,45,2.56854267502149,151.258852941177,Fmr1-LE,WT,M
183,LP1,Mixed,0,50,10,0.0106417490154827,747.405,Fmr1-LE,KO,M
183,LP1,Mixed,0,100,10,-0.295071184268706,1892.597,Fmr1-LE,KO,M
183,LP1,Mixed,0,300,10,-0.0179612368790039,923.13725,Fmr1-LE,KO,M
184,BP2,Mixed,0,50,15,0.511743067914131,1150.79936111111,Fmr1-LE,WT,M
184,BP2,Mixed,0,50,25,1.87690893522337,351.309304131054,Fmr1-LE,WT,M
184,BP2,Mixed,0,50,35,2.83723751964608,266.235914285714,Fmr1-LE,WT,M
184,BP2,Mixed,0,50,45,2.81554098721368,209.904210622711,Fmr1-LE,WT,M
184,BP2,Mixed,0,100,15,-0.0319493477959836,674.067,Fmr1-LE,WT,M
184,BP2,Mixed,0,100,25,2.15746396551789,271.535792857143,Fmr1-LE,WT,M
184,BP2,Mixed,0,100,35,2.81554098721368,228.076029304029,Fmr1-LE,WT,M
184,BP2,Mixed,0,100,45,2.8268470046205,211.385062271062,Fmr1-LE,WT,M
184,BP2,Mixed,0,300,15,0.512796314725397,909.630722222222,Fmr1-LE,WT,M
184,BP2,Mixed,0,300,25,2.61408652440292,289.468895909646,Fmr1-LE,WT,M
184,BP2,Mixed,0,300,35,2.81554098721368,207.487897435897,Fmr1-LE,WT,M
184,BP2,Mixed,0,300,45,2.80423496980685,171.766274725275,Fmr1-LE,WT,M
181,BP3,Mixed,0,50,15,-0.16939017730963,537.539,Fmr1-LE,KO,M
181,BP3,Mixed,0,50,25,0.801600236625493,553.988828571429,Fmr1-LE,KO,M
181,BP3,Mixed,0,50,35,2.9830094851768,410.349382539683,Fmr1-LE,KO,M
181,BP3,Mixed,0,50,45,2.9830094851768,387.486665079365,Fmr1-LE,KO,M
181,BP3,Mixed,0,100,15,-0.177858451841606,593.68375,Fmr1-LE,KO,M
181,BP3,Mixed,0,100,25,1.16987587941204,633.61395959596,Fmr1-LE,KO,M
181,BP3,Mixed,0,100,35,2.9830094851768,449.715112698413,Fmr1-LE,KO,M
181,BP3,Mixed,0,100,45,2.99340000020238,412.896585714286,Fmr1-LE,KO,M
181,BP3,Mixed,0,300,15,0.0350236927270328,1094.58,Fmr1-LE,KO,M
181,BP3,Mixed,0,300,25,2.61192969545441,411.317705128205,Fmr1-LE,KO,M
181,BP3,Mixed,0,300,35,2.97170346776998,337.8217002442,Fmr1-LE,KO,M
181,BP3,Mixed,0,300,45,2.97170346776998,370.057539438339,Fmr1-LE,KO,M
182,BP5,Mixed,0,50,15,-0.046046643311,670.100666666667,Fmr1-LE,KO,M
182,BP5,Mixed,0,50,25,0.543976828761226,710.980130952381,Fmr1-LE,KO,M
182,BP5,Mixed,0,50,35,2.77329479328614,356.898679166667,Fmr1-LE,KO,M
182,BP5,Mixed,0,50,45,2.9525640334204,320.805842320261,Fmr1-LE,KO,M
182,BP5,Mixed,0,100,15,0.23563340703606,712.500611111111,Fmr1-LE,KO,M
182,BP5,Mixed,0,100,25,1.2867869949289,474.44787962963,Fmr1-LE,KO,M
182,BP5,Mixed,0,100,35,2.77736904096722,336.23893977591,Fmr1-LE,KO,M
182,BP5,Mixed,0,100,45,2.96216977728897,337.779073529412,Fmr1-LE,KO,M
182,BP5,Mixed,0,300,15,0.301855488162149,907.655,Fmr1-LE,KO,M
182,BP5,Mixed,0,300,25,2.09398120033739,405.557497222222,Fmr1-LE,KO,M
182,BP5,Mixed,0,300,35,2.9525640334204,328.187360702614,Fmr1-LE,KO,M
182,BP5,Mixed,0,300,45,2.9525640334204,321.120392075163,Fmr1-LE,KO,M
183,LP1,Mixed,0,50,15,-0.131234797836316,1678.6935,Fmr1-LE,KO,M
183,LP1,Mixed,0,50,25,1.23146213827779,458.23995,Fmr1-LE,KO,M
183,LP1,Mixed,0,50,35,3.03621285968626,325.761783653846,Fmr1-LE,KO,M
183,LP1,Mixed,0,50,45,2.72704238754951,259.121380952381,Fmr1-LE,KO,M
183,LP1,Mixed,0,100,15,-0.0137457321236879,658.44325,Fmr1-LE,KO,M
183,LP1,Mixed,0,100,25,1.66504296160903,432.8282875,Fmr1-LE,KO,M
183,LP1,Mixed,0,100,35,2.74562270874774,260.790870879121,Fmr1-LE,KO,M
183,LP1,Mixed,0,100,45,3.02180424388339,262.640066666667,Fmr1-LE,KO,M
183,LP1,Mixed,0,300,15,-0.102631811941829,768.042666666667,Fmr1-LE,KO,M
183,LP1,Mixed,0,300,25,2.01171574206492,363.858884615385,Fmr1-LE,KO,M
183,LP1,Mixed,0,300,35,2.76385237462721,293.363915384615,Fmr1-LE,KO,M
183,LP1,Mixed,0,300,45,3.02180424388339,240.345564102564,Fmr1-LE,KO,M
186,LP2,Rotating,0,300,20,1.87407124734603,522.246475572726,Fmr1-LE,WT,M
186,LP2,Rotating,0,300,30,3.23797847344615,279.445058922846,Fmr1-LE,WT,M
186,LP2,Rotating,0,300,40,3.41131075676813,264.819863380865,Fmr1-LE,WT,M
186,LP2,Rotating,0,300,50,3.41320823253388,268.2769917384,Fmr1-LE,WT,M
186,LP2,Rotating,0,300,60,3.40917085219757,271.332574662837,Fmr1-LE,WT,M
186,LP2,Rotating,0,300,70,3.41094661797284,248.647115341784,Fmr1-LE,WT,M
186,LP2,Rotating,0,300,80,3.41131075676813,180.916451210901,Fmr1-LE,WT,M
180,BP1,Mixed,0,50,20,0.110840827904789,670.524929166667,Fmr1-LE,KO,M
180,BP1,Mixed,0,50,30,1.02995050657104,496.69340511063,Fmr1-LE,KO,M
180,BP1,Mixed,0,50,40,2.12813309391775,271.158756950457,Fmr1-LE,KO,M
180,BP1,Mixed,0,50,50,2.38732100081247,223.703334984645,Fmr1-LE,KO,M
180,BP1,Mixed,0,50,60,2.60872973336983,199.484084862915,Fmr1-LE,KO,M
180,BP1,Mixed,0,50,70,2.62140096808283,168.770287070707,Fmr1-LE,KO,M
180,BP1,Mixed,0,50,80,2.67054501028453,140.74153189887,Fmr1-LE,KO,M
180,BP1,Mixed,0,100,30,1.50343475715725,321.86466317263,Fmr1-LE,KO,M
180,BP1,Mixed,0,100,40,2.5358753494913,236.522598433048,Fmr1-LE,KO,M
180,BP1,Mixed,0,100,50,2.58088518254077,198.563741278166,Fmr1-LE,KO,M
180,BP1,Mixed,0,100,60,2.53320083262311,180.174584645355,Fmr1-LE,KO,M
180,BP1,Mixed,0,100,70,2.53787999134065,156.145802738373,Fmr1-LE,KO,M
180,BP1,Mixed,0,100,80,2.62600077582443,134.047311823113,Fmr1-LE,KO,M
180,BP1,Mixed,0,300,20,0.306352903140248,607.053049019608,Fmr1-LE,KO,M
180,BP1,Mixed,0,300,30,2.10184442173774,337.011231225873,Fmr1-LE,KO,M
180,BP1,Mixed,0,300,40,2.55724214865924,218.710420332908,Fmr1-LE,KO,M
180,BP1,Mixed,0,300,50,2.59569661712074,196.537002958153,Fmr1-LE,KO,M
180,BP1,Mixed,0,300,60,2.57606174129457,185.0448096115,Fmr1-LE,KO,M
180,BP1,Mixed,0,300,70,2.61058599904514,158.647349559885,Fmr1-LE,KO,M
180,BP1,Mixed,0,300,80,2.68125696302561,135.563342823843,Fmr1-LE,KO,M
184,BP2,Rotating,0,300,20,1.1978891192401,501.373224148607,Fmr1-LE,WT,M
184,BP2,Rotating,0,300,30,3.11624416009837,257.461687177003,Fmr1-LE,WT,M
184,BP2,Rotating,0,300,40,3.6471092071081,188.479571273964,Fmr1-LE,WT,M
184,BP2,Rotating,0,300,50,3.65028353007405,179.354565887534,Fmr1-LE,WT,M
184,BP2,Rotating,0,300,60,3.64737353562871,158.579930448718,Fmr1-LE,WT,M
184,BP2,Rotating,0,300,70,3.64737353562871,150.357637962963,Fmr1-LE,WT,M
184,BP2,Rotating,0,300,80,3.64452032953463,125.155322222222,Fmr1-LE,WT,M
186,LP2,Rotating,0,50,20,0.744761560769762,714.753599244506,Fmr1-LE,WT,M
186,LP2,Rotating,0,50,30,2.16020818090349,343.062905304887,Fmr1-LE,WT,M
186,LP2,Rotating,0,50,40,3.09159761238697,301.732730935535,Fmr1-LE,WT,M
186,LP2,Rotating,0,50,50,3.26176086754411,295.61755623862,Fmr1-LE,WT,M
186,LP2,Rotating,0,50,60,3.26160184396882,286.719426609375,Fmr1-LE,WT,M
186,LP2,Rotating,0,50,70,3.26523777192503,302.912663501684,Fmr1-LE,WT,M
186,LP2,Rotating,0,50,80,3.26334029615928,222.031059819346,Fmr1-LE,WT,M
180,BP1,Mixed,0,100,20,0.100715543954476,972.452880952381,Fmr1-LE,KO,M
184,BP2,Rotating,0,100,20,0.617380007760985,532.770218518519,Fmr1-LE,WT,M
184,BP2,Rotating,0,100,30,2.94908529693305,265.589266506673,Fmr1-LE,WT,M
184,BP2,Rotating,0,100,40,3.78911436697794,228.460307936508,Fmr1-LE,WT,M
184,BP2,Rotating,0,100,50,3.63142357976037,211.26753722935,Fmr1-LE,WT,M
184,BP2,Rotating,0,100,60,3.63297279899432,195.092541269841,Fmr1-LE,WT,M
184,BP2,Rotating,0,100,70,3.7890322036876,180.59619659671,Fmr1-LE,WT,M
184,BP2,Rotating,0,100,80,3.78602660203574,141.707467092528,Fmr1-LE,WT,M
181,BP3,Rotating,0,300,20,0.346054943566662,1056.66466666667,Fmr1-LE,KO,M
181,BP3,Rotating,0,300,30,3.41845239350247,481.668538874939,Fmr1-LE,KO,M
181,BP3,Rotating,0,300,40,4.30378564366363,443.914250012369,Fmr1-LE,KO,M
181,BP3,Rotating,0,300,50,4.30378564366363,479.50234694787,Fmr1-LE,KO,M
181,BP3,Rotating,0,300,60,4.07694348273108,487.810245888309,Fmr1-LE,KO,M
181,BP3,Rotating,0,300,70,4.30378564366363,485.97198901985,Fmr1-LE,KO,M
181,BP3,Rotating,0,300,80,4.3063156113513,497.053830213904,Fmr1-LE,KO,M
182,BP5,Rotating,0,100,20,0.0486972015737045,649.758166666667,Fmr1-LE,KO,M
182,BP5,Rotating,0,100,30,2.46847614202354,398.247548368298,Fmr1-LE,KO,M
182,BP5,Rotating,0,100,40,3.69697440158521,361.49353741035,Fmr1-LE,KO,M
182,BP5,Rotating,0,100,50,3.76660648878575,382.487339964633,Fmr1-LE,KO,M
182,BP5,Rotating,0,100,60,3.84131152492703,385.198844751584,Fmr1-LE,KO,M
182,BP5,Rotating,0,100,70,4.06063230242536,398.251940560708,Fmr1-LE,KO,M
182,BP5,Rotating,0,100,80,4.06063230242536,329.008805603525,Fmr1-LE,KO,M
187,BP6,Alone,0,50,20,0.378943184321188,592.38050364464,Fmr1-LE,WT,M
187,BP6,Alone,0,50,30,1.83748839690562,291.395737834629,Fmr1-LE,WT,M
187,BP6,Alone,0,50,40,2.66366069264725,220.237921968868,Fmr1-LE,WT,M
187,BP6,Alone,0,50,50,2.92848762215291,196.576405664212,Fmr1-LE,WT,M
187,BP6,Alone,0,50,60,2.92556315173177,189.156635625973,Fmr1-LE,WT,M
187,BP6,Alone,0,50,70,2.97803411302597,166.643931344072,Fmr1-LE,WT,M
187,BP6,Alone,0,50,80,3.02983180054756,117.485520523041,Fmr1-LE,WT,M
183,LP1,Rotating,0,300,20,0.459945065061772,717.601190476191,Fmr1-LE,KO,M
183,LP1,Rotating,0,300,30,2.98871466966721,314.791393939394,Fmr1-LE,KO,M
183,LP1,Rotating,0,300,40,3.65173766946662,266.588330221722,Fmr1-LE,KO,M
183,LP1,Rotating,0,300,50,3.49684000910465,265.742257921023,Fmr1-LE,KO,M
183,LP1,Rotating,0,300,60,3.65567644152991,227.066704850361,Fmr1-LE,KO,M
183,LP1,Rotating,0,300,70,3.64827355371579,231.165245740393,Fmr1-LE,KO,M
183,LP1,Rotating,0,300,80,3.65221232577907,213.272949920509,Fmr1-LE,KO,M
186,LP2,Rotating,0,100,20,1.1417376188641,597.900710761454,Fmr1-LE,WT,M
186,LP2,Rotating,0,100,30,2.96891008680175,298.081346510316,Fmr1-LE,WT,M
186,LP2,Rotating,0,100,40,3.36235874416126,296.462543301588,Fmr1-LE,WT,M
186,LP2,Rotating,0,100,50,3.36235874416126,297.679902848987,Fmr1-LE,WT,M
186,LP2,Rotating,0,100,60,3.36032256032459,286.671844628553,Fmr1-LE,WT,M
186,LP2,Rotating,0,100,70,3.36413450993653,284.047377711121,Fmr1-LE,WT,M
186,LP2,Rotating,0,100,80,3.36603198570228,182.083306217968,Fmr1-LE,WT,M
181,BP3,Rotating,0,100,20,0.262995100927439,1199.3735,Fmr1-LE,KO,M
181,BP3,Rotating,0,100,30,2.96404624140506,466.642372512219,Fmr1-LE,KO,M
181,BP3,Rotating,0,100,40,3.98913273687187,389.369062084881,Fmr1-LE,KO,M
181,BP3,Rotating,0,100,50,4.13825486059675,387.023650577201,Fmr1-LE,KO,M
